step,starting_modules,modules,move_type,energy,mc_outcome
98,YO3YOYOY2OYOYOYO2YO2YO2YO2YOYO2Y2OYOYOYOYO2YO2YO3Y2OYO2YO3YO2YO2YOYO2YO2,YO2YO2YOYOYOYOY2O2YOYO2YO2YO2YOYO2YO2YO3YO2YOY2O3YO2YO2YO2YOYOYOY2OYOYO3,4,1.3333333333333332e+18,cR
99,YO3YOYOY2OYOYOYO2YO2YO2YO2YOYO2Y2OYOYOYOYO2YO2YO3Y2OYO2YO3YO2YO2YOYO2YO2,YO2YO2YO2YOYOYOY2OYOYO3YO2YO2YOYOYOYOY2O2YOYO2YO2YO2YOYO2YO2YO3YO2YOY2O3,4,1.3333333333333332e+18,cR
100,YO3YOYOY2OYOYOYO2YO2YO2YO2YOYO2Y2OYOYOYOYO2YO2YO3Y2OYO2YO3YO2YO2YOYO2YO2,YO2YO2YOYO3YO2YOYO3YO2YOYO2YO3YOYO2YOY2OY2OYO2YO3YO2Y2OYOYOY2O2Y2O3YO2,10,1.3333333333333332e+18,cR
101,YO3YOYOY2OYOYOYO2YO2YO2YO2YOYO2Y2OYOYOYOYO2YO2YO3Y2OYO2YO3YO2YO2YOYO2YO2,YO4YOY2OY2OYOYO2YO2YO2YO2YOYO2Y4OYO2YOYO2YO2Y2O3Y2O3YO3YO2YO3YO2YO2,9,1.3333333333333332e+18,cR
102,YO3YOYOY2OYOYOYO2YO2YO2YO2YOYO2Y2OYOYOYOYO2YO2YO3Y2OYO2YO3YO2YO2YOYO2YO2,YOYOYOYOYO3YOYOYO2YO2YO2YO2Y2O2YO2YOYOYOYO3YOYO2YO2YO3Y2O2Y2O3YOYOYO2YO,10,1.3333333333333332e+18,cR
103,YO3YOYOY2OYOYOYO2YO2YO2YO2YOYO2Y2OYOYOYOYO2YO2YO3Y2OYO2YO3YO2YO2YOYO2YO2,YO2YO2YOYOYOYOY2O2YOYO2YO2YO2YOYO2YO2YO3YO2YOY2O3YO2YO2YO2YOYOYOY2OYOYO3,4,1.3333333333333332e+18,cR
104,YO3YOYOY2OYOYOYO2YO2YO2YO2YOYO2Y2OYOYOYOYO2YO2YO3Y2OYO2YO3YO2YO2YOYO2YO2,YO2YO2YOYOYOYOY2O2YOYO2YO2YO2YOYO2YO2YO3YO2YOY2O3YO2YO2YO2YOYOYOY2OYOYO3,4,1.3333333333333332e+18,cR
105,YO3YOYOY2OYOYOYO2YO2YO2YO2YOYO2Y2OYOYOYOYO2YO2YO3Y2OYO2YO3YO2YO2YOYO2YO2,YO3YOYOYO2YO2YOY2O2YO2Y2OYO5YOYOYO2YOY2O2YOYO2YO2YOYO2YOY2O3YOYO3YO2Y,7,1.3333333333333332e+18,cR
106,YO3YOYOY2OYOYOYO2YO2YO2YO2YOYO2Y2OYOYOYOYO2YO2YO3Y2OYO2YO3YO2YO2YOYO2YO2,YO2YOYOYO3YOYOYO4YOYO3YOYOYOYOYOYOYOYOYOYOYO2YOYO2YO4YOYO2YOYOYO,7,1.4285714285714286e+18,cR
107,YO3YOYOY2OYOYOYO2YO2YO2YO2YOYO2Y2OYOYOYOYO2YO2YO3Y2OYO2YO3YO2YO2YOYO2YO2,YO2YO2YO2YOYOYOY2OYOYO3YO2YO2YOYOYOYOY2O2YOYO2YO2YO2YOYO2YO2YO3YO2YOY2O3,4,1.3333333333333332e+18,cR
108,YO3YOYOY2OYOYOYO2YO2YO2YO2YOYO2Y2OYOYOYOYO2YO2YO3Y2OYO2YO3YO2YO2YOYO2YO2,YO3Y2OY3O2YOYO3YO2YOYO3YO2YO2Y2OYOYO2YO2YOYOYOY2O2YO2YO3YO2YO2YO2YO2YO,9,1.3333333333333332e+18,cR
109,YO3YOYOY2OYOYOYO2YO2YO2YO2YOYO2Y2OYOYOYOYO2YO2YO3Y2OYO2YO3YO2YO2YOYO2YO2,YOYOYOYO2YO2YO3YOYOY2OYOYOYO2YO2YO2YO3Y2OYO2YO3YO2YO2YOYO2YO2YO2YOYO2Y2O,3,1.3333333333333332e+18,cR
110,YO3YOYOY2OYOYOYO2YO2YO2YO2YOYO2Y2OYOYOYOYO2YO2YO3Y2OYO2YO3YO2YO2YOYO2YO2,YOYOYOYO2YO2YO2YO2YO2YO3YOYOY2O2Y2OYOYOYOYO2YOYO2YO2YO2YOYO3Y2OYO2YO3YO2,3,1.3333333333333332e+18,cR
111,YO3YOYOY2OYOYOYO2YO2YO2YO2YOYO2Y2OYOYOYOYO2YO2YO3Y2OYO2YO3YO2YO2YOYO2YO2,YO3YOYOY2OYOYO3YO2YO2YOYO3YO2YO2Y2O2YOYOYOYO2YOYO3YOY2OYO2YO2YOYO2YOYO2,9,1.3333333333333332e+18,cR
112,YO3YOYOY2OYOYOYO2YO2YO2YO2YOYO2Y2OYOYOYOYO2YO2YO3Y2OYO2YO3YO2YO2YOYO2YO2,YO3YOYOY2OYOYOYO2YO2YO2YO2YOYO2Y2OYOYOYOYO2YO2YO3Y2OYO2YO3YO2YO2YOYO2YO2,1,1.3333333333333332e+18,cR
113,YO3YOYOY2OYOYOYO2YO2YO2YO2YOYO2Y2OYOYOYOYO2YO2YO3Y2OYO2YO3YO2YO2YOYO2YO2,YO2YO,6,2e+19,cR
114,YO3YOYOY2OYOYOYO2YO2YO2YO2YOYO2Y2OYOYOYOYO2YO2YO3Y2OYO2YO3YO2YO2YOYO2YO2,Y3O2Y2O3YOYO3YO2YO2YOYO2YO3YO2YOYOYOYOYOYOYO3YO2YO2YOYOYOYO2YOYOYO3YO,9,1.3333333333333332e+18,cR
115,YO3YOYOY2OYOYOYO2YO2YO2YO2YOYO2Y2OYOYOYOYO2YO2YO3Y2OYO2YO3YO2YO2YOYO2YO2,YO3YOYOY2OYOYOYO2YO2YO2YO2YOYO2Y2OYOYOYOYO2YO2YO3Y2OYO2YO3YO4YOYO2Y2O2,9,1.3333333333333332e+18,cR
116,YO3YOYOY2OYOYOYO2YO2YO2YO2YOYO2Y2OYOYOYOYO2YO2YO3Y2OYO2YO3YO2YO2YOYO2YO2,YO2YO2YOYO2YO2YO3Y2OY2O3YO2YO2YOYOYOYOY2O2YOYO2YO2YO2YO2YOYOYOYO2YOYOYO3,2,1.3333333333333332e+18,cR
117,YO3YOYOY2OYOYOYO2YO2YO2YO2YOYO2Y2OYOYOYOYO2YO2YO3Y2OYO2YO3YO2YO2YOYO2YO2,YO3YOYOY2OYOYOYO2YO2YO2YO2YOYO2Y2OYOYOYOYO2YO2YO3Y2OYO2YO3YO2YO2YOYO2YO2,1,1.3333333333333332e+18,cR
118,YO3YOYOY2OYOYOYO2YO2YO2YO2YOYO2Y2OYOYOYOYO2YO2YO3Y2OYO2YO3YO2YO2YOYO2YO2,O3YOYOY3OY2OYOY3O2YO2Y2O2YO5Y3O3YO3YO2YO3Y3O3YO3YO4Y2OYO2YO2,9,1.3333333333333332e+18,cR
119,YO3YOYOY2OYOYOYO2YO2YO2YO2YOYO2Y2OYOYOYOYO2YO2YO3Y2OYO2YO3YO2YO2YOYO2YO2,YO2YO,7,2e+19,cR
120,YO3YOYOY2OYOYOYO2YO2YO2YO2YOYO2Y2OYOYOYOYO2YO2YO3Y2OYO2YO3YO2YO2YOYO2YO2,YO2YO2YOYO2YO2YO3YO2YOY2O3YO2YO2YOYOYOYOY2O2YOYO2YO2YO2YO2YOYOYOY2OYOYO3,2,1.3333333333333332e+18,cR
121,YO3YOYOY2OYOYOYO2YO2YO2YO2YOYO2Y2OYOYOYOYO2YO2YO3Y2OYO2YO3YO2YO2YOYO2YO2,YO2YO2YOYO2YO2YO3YO2YOY2O3YO2YO2YOYO2YOYOY2OYOYO2YO2YO2YO2YOYOYOY2OYOYO3,2,1.3333333333333332e+18,cR
122,YO3YOYOY2OYOYOYO2YO2YO2YO2YOYO2Y2OYOYOYOYO2YO2YO3Y2OYO2YO3YO2YO2YOYO2YO2,YOYO2,7,2e+19,cR
123,YO3YOYOY2OYOYOYO2YO2YO2YO2YOYO2Y2OYOYOYOYO2YO2YO3Y2OYO2YO3YO2YO2YOYO2YO2,OYO2YOYOYO2YOY2OYOYOYO3YOYO2YO3YOY2O2YOYO3,7,2.2222222222222223e+18,cR
124,YO3YOYOY2OYOYOYO2YO2YO2YO2YOYO2Y2OYOYOYOYO2YO2YO3Y2OYO2YO3YO2YO2YOYO2YO2,YO3YOYOY2OYOYOYO2YO2YO2YO2YOYO2Y2OYOYOYOYO2YO2YO3Y2OYO2YO3YO2YO2YOYO2YO2,3,1.3333333333333332e+18,cR
125,YO3YOYOY2OYOYOYO2YO2YO2YO2YOYO2Y2OYOYOYOYO2YO2YO3Y2OYO2YO3YO2YO2YOYO2YO2,YO3YOYOY2OYO2YOYO2YO2YO2YO2YOYO2Y2OYOYOYOYO2YO2YO3Y2OYOYO3YO2YO2YOYO2YO2,1,1.3333333333333332e+18,cR
126,YO3YOYOY2OYOYOYO2YO2YO2YO2YOYO2Y2OYOYOYOYO2YO2YO3Y2OYO2YO3YO2YO2YOYO2YO2,YO2YO,6,2e+19,cR
127,YO3YOYOY2OYOYOYO2YO2YO2YO2YOYO2Y2OYOYOYOYO2YO2YO3Y2OYO2YO3YO2YO2YOYO2YO2,YO2YO2YOYO2YO2YO3YO2YOY2O3YO2YO2YOYOYOYOY2O2YOYO3YO2YO2YO2YOYOYOY2OYOYO2,2,1.3333333333333332e+18,cR
128,YO3YOYOY2OYOYOYO2YO2YO2YO2YOYO2Y2OYOYOYOYO2YO2YO3Y2OYO2YO3YO2YO2YOYO2YO2,YOYOYOYO2YO2YO2YO2YO2YO3YOYOY2O2Y2OYOYOYOYO2YOYO2YO2YO2YOYO3Y2OYO2YO3YO2,3,1.3333333333333332e+18,cR
129,YO3YOYOY2OYOYOYO2YO2YO2YO2YOYO2Y2OYOYOYOYO2YO2YO3Y2OYO2YO3YO2YO2YOYO2YO2,YO3YOYOY2OYOYOYO2YO2YO2YO2YOYO2Y2OYOYOYOYO2YO2YO3Y2OYO2YO3YO2YO2YOYO2YO2,1,1.3333333333333332e+18,cR
130,YO3YOYOY2OYOYOYO2YO2YO2YO2YOYO2Y2OYOYOYOYO2YO2YO3Y2OYO2YO3YO2YO2YOYO2YO2,YO2YO2YOYO2YOYOYOY2O3YOYO2YO2YOYOYOYOYO2Y2O2YOYO2YO2YO2YOYO3YO2YOYO2YO3Y,3,1.3333333333333332e+18,cR
131,YO3YOYOY2OYOYOYO2YO2YO2YO2YOYO2Y2OYOYOYOYO2YO2YO3Y2OYO2YO3YO2YO2YOYO2YO2,YOYO2,7,2e+19,cR
132,YO3YOYOY2OYOYOYO2YO2YO2YO2YOYO2Y2OYOYOYOYO2YO2YO3Y2OYO2YO3YO2YO2YOYO2YO2,O4YOY2OY2OY2O3YO2YO2YO2YOYO2Y2OY2OY2OYOYO2YO2YO3Y4O3YO7YOYO2YO2,9,1.3333333333333332e+18,cR
133,YO3YOYOY2OYOYOYO2YO2YO2YO2YOYO2Y2OYOYOYOYO2YO2YO3Y2OYO2YO3YO2YO2YOYO2YO2,YOYO2YOYO2YO2YOYO2Y2O2YOYOYOYOYO4YO2YO,6,2.5e+18,cR
134,YO3YOYOY2OYOYOYO2YO2YO2YO2YOYO2Y2OYOYOYOYO2YO2YO3Y2OYO2YO3YO2YO2YOYO2YO2,YO2YO2YOYO2YO2YO3YO2YOY2O3YO2YO2YO2YOYOYOY2OYOYO3YO2YO2YOYOYOYOY2O2YOYO2,4,1.3333333333333332e+18,cR
135,YO3YOYOY2OYOYOYO2YO2YO2YO2YOYO2Y2OYOYOYOYO2YO2YO3Y2OYO2YO3YO2YO2YOYO2YO2,YOYO2,7,2e+19,cR
136,YO3YOYOY2OYOYOYO2YO2YO2YO2YOYO2Y2OYOYOYOYO2YO2YO3Y2OYO2YO3YO2YO2YOYO2YO2,O4YO2Y2O3YO2Y2OY4O5YO5YO2Y3OY3O8Y2OYOY2OY3O3YO3Y2OYO2,10,1.3333333333333332e+18,cR
137,YO3YOYOY2OYOYOYO2YO2YO2YO2YOYO2Y2OYOYOYOYO2YO2YO3Y2OYO2YO3YO2YO2YOYO2YO2,YO3YOYOY2OYOYOYO2YO2YO2YO2YOYO2Y2OYOYOYOYO2YO2YO3Y2OYO2YO3YO2YO2YOYO2YO2,1,1.3333333333333332e+18,cR
138,YO3YOYOY2OYOYOYO2YO2YO2YO2YOYO2Y2OYOYOYOYO2YO2YO3Y2OYO2YO3YO2YO2YOYO2YO2,YOYO2YO2YO2YOYO2YO2YO3Y2O2YO2YO3YOY2OYOYO2Y2O2YO2YO3YOY2O2YOYO2YOYOY2O3,9,1.3333333333333332e+18,cR
139,YO3YOYOY2OYOYOYO2YO2YO2YO2YOYO2Y2OYOYOYOYO2YO2YO3Y2OYO2YO3YO2YO2YOYO2YO2,YO2YO2YO2YOYOYOY2OYOYO3YO2YO2YOYOYOYOY2O2YOYO2YO2YO2YOYO2YO2YO3YO2YOY2O3,4,1.3333333333333332e+18,cR
140,YO3YOYOY2OYOYOYO2YO2YO2YO2YOYO2Y2OYOYOYOYO2YO2YO3Y2OYO2YO3YO2YO2YOYO2YO2,YOYO2,6,2e+19,cR
141,YO3YOYOY2OYOYOYO2YO2YO2YO2YOYO2Y2OYOYOYOYO2YO2YO3Y2OYO2YO3YO2YO2YOYO2YO2,YO2YO2YOYOYOYOY2O2YOYO2YO2YO2YOYO2YO2YO3YO2YOY2O3YO2YO2YO2YOYOYOY2OYOYO3,4,1.3333333333333332e+18,cR
142,YO3YOYOY2OYOYOYO2YO2YO2YO2YOYO2Y2OYOYOYOYO2YO2YO3Y2OYO2YO3YO2YO2YOYO2YO2,YO3YOYOY2OYOYOYO2YO2YO2YO2YOYO2Y2OYOYOYOYO2YO2YO3Y2OYO2YO3YO2YO2YOYO2YO2,1,1.3333333333333332e+18,cR
143,YO3YOYOY2OYOYOYO2YO2YO2YO2YOYO2Y2OYOYOYOYO2YO2YO3Y2OYO2YO3YO2YO2YOYO2YO2,YO2YO2YO2YOYOYOY2OYOYO3YO2YO2YOYOYOYOY2O2YOYO2YO2YO2YOYO2YO2YO3YO2YOY2O3,4,1.3333333333333332e+18,cR
144,YO3YOYOY2OYOYOYO2YO2YO2YO2YOYO2Y2OYOYOYOYO2YO2YO3Y2OYO2YO3YO2YO2YOYO2YO2,YO2YO2YOYO2YO2YO3YO2YOY2O3YO2YO2YO2YOYOYOY2OYOYO3YO2YO2YOYOYOYOY2O2YOYO2,4,1.3333333333333332e+18,cR
145,YO3YOYOY2OYOYOYO2YO2YO2YO2YOYO2Y2OYOYOYOYO2YO2YO3Y2OYO2YO3YO2YO2YOYO2YO2,YO3YOYOY2OYOYOYO2YO2YO5YOYO2Y2OYOYOYOYO2YO2YO3Y2OYO2YO3YO2YO2YOYOY2O2,1,1.3333333333333332e+18,cR
146,YO3YOYOY2OYOYOYO2YO2YO2YO2YOYO2Y2OYOYOYOYO2YO2YO3Y2OYO2YO3YO2YO2YOYO2YO2,YO2YO2YOYO2YO2YO2YO2YOY2O3YO2YO2YOYOYOYOY2O3YOYO2YO2YO2YO2YOYOYOY2OYOYO3,2,1.3333333333333332e+18,cR
147,YO3YOYOY2OYOYOYO2YO2YO2YO2YOYO2Y2OYOYOYOYO2YO2YO3Y2OYO2YO3YO2YO2YOYO2YO2,YO2YO2YOYOYOYOY2O2YOYO2YO2YO2YOYO2YO2YO3YO2YOY2O3YO2YO2YO2YOYOYOY2OYOYO3,4,1.3333333333333332e+18,cR
148,YO3YOYOY2OYOYOYO2YO2YO2YO2YOYO2Y2OYOYOYOYO2YO2YO3Y2OYO2YO3YO2YO2YOYO2YO2,YO2YO2YOYO2YO2YO3YO2YOY2O3YO2YO2YOYOYOYOY2O2YOYO2YO2YO2YO2YOYOYOY2OYOYO3,2,1.3333333333333332e+18,cR
149,YO3YOYOY2OYOYOYO2YO2YO2YO2YOYO2Y2OYOYOYOYO2YO2YO3Y2OYO2YO3YO2YO2YOYO2YO2,YO2YO2YOYO2YO2YO3YO2YOY2O3YO2YO2YOYOYOYOY2O2YOYO2YO2YO2YO2YOYOYOY2OYOYO3,2,1.3333333333333332e+18,cR
150,YO3YOYOY2OYOYOYO2YO2YO2YO2YOYO2Y2OYOYOYOYO2YO2YO3Y2OYO2YO3YO2YO2YOYO2YO2,YO2YO2YOYO2YO2YO3YO2YOY2O3YO2YO2YOYOYOYOY2O2YOYOYO2YO2YO2YOYOYOY2OYO2YO3,2,1.3333333333333332e+18,cR
151,YO3YOYOY2OYOYOYO2YO2YO2YO2YOYO2Y2OYOYOYOYO2YO2YO3Y2OYO2YO3YO2YO2YOYO2YO2,YOYOYO2YO2YO2YO3YOYOY2OYOYOYOYO2YO2YO2YOYO2Y2OYO2YO2YOYO2YO2YO3Y2OYO2YO3,3,1.3333333333333332e+18,cR
152,YO3YOYOY2OYOYOYO2YO2YO2YO2YOYO2Y2OYOYOYOYO2YO2YO3Y2OYO2YO3YO2YO2YOYO2YO2,YO3YOYOY2OYOYOYO3YO2YO2YO2YOYO2Y2OYOYOYOYO2YO2YO2Y2OYO2YO3YO2YO2YOYO2YO2,1,1.3333333333333332e+18,cR
153,YO3YOYOY2OYOYOYO2YO2YO2YO2YOYO2Y2OYOYOYOYO2YO2YO3Y2OYO2YO3YO2YO2YOYO2YO2,YO2YO,7,2e+19,cR
154,YO3YOYOY2OYOYOYO2YO2YO2YO2YOYO2Y2OYOYOYOYO2YO2YO3Y2OYO2YO3YO2YO2YOYO2YO2,YO2YO2YOYOYOYOY2O2YOYO2YO2YO2YOYO2YO2YO3YO2YOY2O3YO2YO2YO2YOYOYOY2OYOYO3,4,1.3333333333333332e+18,cR
155,YO3YOYOY2OYOYOYO2YO2YO2YO2YOYO2Y2OYOYOYOYO2YO2YO3Y2OYO2YO3YO2YO2YOYO2YO2,YOYO2,6,2e+19,cR
156,YO3YOYOY2OYOYOYO2YO2YO2YO2YOYO2Y2OYOYOYOYO2YO2YO3Y2OYO2YO3YO2YO2YOYO2YO2,YO2YO2YOYO2YOYOYOY2O3YOYO2YO2YOYOYOYOYO2Y2O2YOYO2YO2YO2YOYO3YO2YOYO2YO3Y,3,1.3333333333333332e+18,cR
157,YO3YOYOY2OYOYOYO2YO2YO2YO2YOYO2Y2OYOYOYOYO2YO2YO3Y2OYO2YO3YO2YO2YOYO2YO2,YO3Y,6,2e+19,cR
158,YO3YOYOY2OYOYOYO2YO2YO2YO2YOYO2Y2OYOYOYOYO2YO2YO3Y2OYO2YO3YO2YO2YOYO2YO2,OYO5Y3O2Y2O2YOY5O3YOYO4YO3YO2Y2O3YOYO2Y3OYO3Y2O2YO5Y2OYO3,10,1.3333333333333332e+18,cR
159,YO3YOYOY2OYOYOYO2YO2YO2YO2YOYO2Y2OYOYOYOYO2YO2YO3Y2OYO2YO3YO2YO2YOYO2YO2,O2YO3YO7YO2YOY3OYO2YOY3OYOYO3YOY4OYOYOYOYOYO4YOYOYO3YO2YO2YO2,10,1.3333333333333332e+18,cR
160,YO3YOYOY2OYOYOYO2YO2YO2YO2YOYO2Y2OYOYOYOYO2YO2YO3Y2OYO2YO3YO2YO2YOYO2YO2,YO3YOYOY2OYO2Y2O4YO4YOYO2Y2OYOYOYOYO2YO2Y2O3Y3OYO2YO3YO2YO2YOYO2YO2,9,1.3333333333333332e+18,cR
161,YO3YOYOY2OYOYOYO2YO2YO2YO2YOYO2Y2OYOYOYOYO2YO2YO3Y2OYO2YO3YO2YO2YOYO2YO2,YO2YO,7,2e+19,cR
162,YO3YOYOY2OYOYOYO2YO2YO2YO2YOYO2Y2OYOYOYOYO2YO2YO3Y2OYO2YO3YO2YO2YOYO2YO2,YO2YO,6,2e+19,cR
163,YO3YOYOY2OYOYOYO2YO2YO2YO2YOYO2Y2OYOYOYOYO2YO2YO3Y2OYO2YO3YO2YO2YOYO2YO2,YO2YOYO2YOYOYOYO2YO3Y2O2YO3YO2YOYOYOYO2Y2OYOYO2YO3YOY2OYO2YO2YO3YO2Y2O2,9,1.3333333333333332e+18,cR
164,YO3YOYOY2OYOYOYO2YO2YO2YO2YOYO2Y2OYOYOYOYO2YO2YO3Y2OYO2YO3YO2YO2YOYO2YO2,YOYOYOYO2YOYO2YO2YOYO2YOYO2YOYO2YO2YOYO2YO3YOYOYO2YO2YOYOYO3YOYO2YOYOYOYO,9,1.3333333333333332e+18,cR
165,YO3YOYOY2OYOYOYO2YO2YO2YO2YOYO2Y2OYOYOYOYO2YO2YO3Y2OYO2YO3YO2YO2YOYO2YO2,YO2YO2Y3O2YOYOYOYO3YOYO2YO3YO3YO2YOYOY2OYOYO3YO2YOYOY2O2YOYO3YOYO2YO2,9,1.3333333333333332e+18,cR
166,YO3YOYOY2OYOYOYO2YO2YO2YO2YOYO2Y2OYOYOYOYO2YO2YO3Y2OYO2YO3YO2YO2YOYO2YO2,YO2YO3YOYOYOYO3YOYO3YO2YOYO2YOYOY2O2YO3YOY3OYO2YOYO3YOYO2YO2YO2YO2YOY,10,1.3333333333333332e+18,cR
167,YO3YOYOY2OYOYOYO2YO2YO2YO2YOYO2Y2OYOYOYOYO2YO2YO3Y2OYO2YO3YO2YO2YOYO2YO2,YOYO3YOYO3YOYO3Y2O2YO2YOY2O2YO2Y2OYOYO2YOYOYOYO2YOYO2YO3Y2O2YOYO2YO2YO2,10,1.3333333333333332e+18,cR
168,YO3YOYOY2OYOYOYO2YO2YO2YO2YOYO2Y2OYOYOYOYO2YO2YO3Y2OYO2YO3YO2YO2YOYO2YO2,YOYO2,6,2e+19,cR
169,YO3YOYOY2OYOYOYO2YO2YO2YO2YOYO2Y2OYOYOYOYO2YO2YO3Y2OYO2YO3YO2YO2YOYO2YO2,YOYO2,6,2e+19,cR
170,YO3YOYOY2OYOYOYO2YO2YO2YO2YOYO2Y2OYOYOYOYO2YO2YO3Y2OYO2YO3YO2YO2YOYO2YO2,YO2YO2YO2YOYOYOY2OYOYO3YO2YO2YOYOYOYOY2O2YOYO2YO2YO2YOYO2YO2YO3YO2YOY2O3,4,1.3333333333333332e+18,cR
171,YO3YOYOY2OYOYOYO2YO2YO2YO2YOYO2Y2OYOYOYOYO2YO2YO3Y2OYO2YO3YO2YO2YOYO2YO2,YOYO2YO3YO2YO2YO2Y2O2YO2YO2YO2YOYO2YO3YO2YOY2OYOYOYOYOYOYO2YOYO2Y2O2YOYO2,10,1.3333333333333332e+18,cR
172,YO3YOYOY2OYOYOYO2YO2YO2YO2YOYO2Y2OYOYOYOYO2YO2YO3Y2OYO2YO3YO2YO2YOYO2YO2,YO2YOYO2YOYOYOYO3YO3YO2YO2YO2YOYOYO2Y2OYO3YO2YOYO2YOYOYOYOYO2Y2O2YO3Y2O,9,1.3333333333333332e+18,cR
173,YO3YOYOY2OYOYOYO2YO2YO2YO2YOYO2Y2OYOYOYOYO2YO2YO3Y2OYO2YO3YO2YO2YOYO2YO2,YO2YO2YOYO2YO2YO3YO2YOY2O3YO2YO2YOYOYOYOY2O2YOYO2YO2YO2YO2YOYOYOY2OYOYO3,2,1.3333333333333332e+18,cR
174,YO3YOYOY2OYOYOYO2YO2YO2YO2YOYO2Y2OYOYOYOYO2YO2YO3Y2OYO2YO3YO2YO2YOYO2YO2,YO3YOYOY2OYOYOYO2YO2YO2YOYOYO2Y2O2YOYOYOYO2YO2YO3Y2OYO2YO3YO2YO2YOYO2YO2,1,1.3333333333333332e+18,cR
175,YO3YOYOY2OYOYOYO2YO2YO2YO2YOYO2Y2OYOYOYOYO2YO2YO3Y2OYO2YO3YO2YO2YOYO2YO2,YO3YOYOY2OYOYOYO2YO2YO2YO2YOYO2Y2OYOYOYOYO2YO2YO3Y2OYO2YO3YO2YO2YOYO2YO2,9,1.3333333333333332e+18,cR
176,YO3YOYOY2OYOYOYO2YO2YO2YO2YOYO2Y2OYOYOYOYO2YO2YO3Y2OYO2YO3YO2YO2YOYO2YO2,YOYOYOYO2YO2YO3YOYOY2OYOYOYO2YO2YO2YO3Y2OYO2YO3YO2YO2YOYO2YO2YO2YOYO2Y2O,3,1.3333333333333332e+18,cR
177,YO3YOYOY2OYOYOYO2YO2YO2YO2YOYO2Y2OYOYOYOYO2YO2YO3Y2OYO2YO3YO2YO2YOYO2YO2,YOYO3YOYOYO2YOYOYOYO3YOY2OYO3YO2,7,2.857142857142857e+18,cR
178,YO3YOYOY2OYOYOYO2YO2YO2YO2YOYO2Y2OYOYOYOYO2YO2YO3Y2OYO2YO3YO2YO2YOYO2YO2,YOYOYOYO2YO2YO3YOYOY2OYOYOYO2YO2YO2YO3Y2OYO2YO3YO2YO2YOYO2YO2YO2YOYO2Y2O,3,1.3333333333333332e+18,cR
179,YO3YOYOY2OYOYOYO2YO2YO2YO2YOYO2Y2OYOYOYOYO2YO2YO3Y2OYO2YO3YO2YO2YOYO2YO2,YO2YO2YOYOYOYOY2O2YOYO2YO2YO2YOYO2YO2YO3YO2YOY2O3YO2YO2YO2YOYOYOY2OYOYO3,4,1.3333333333333332e+18,cR
180,YO3YOYOY2OYOYOYO2YO2YO2YO2YOYO2Y2OYOYOYOYO2YO2YO3Y2OYO2YO3YO2YO2YOYO2YO2,YO2YO2YO3YO2YO2YO3YO2YOY2O3YO2YO2YOYOYOYOY2O2YOYO2YO2YO2YO2YOYOYOY2OYOYO,2,1.3333333333333332e+18,cR
181,YO3YOYOY2OYOYOYO2YO2YO2YO2YOYO2Y2OYOYOYOYO2YO2YO3Y2OYO2YO3YO2YO2YOYO2YO2,O4Y3O2YO4Y2OY2OYO4YOYO3YOYO4YOY2O4YO2YO4Y3OY3O4Y2O4Y4,10,1.3333333333333332e+18,cR
182,YO3YOYOY2OYOYOYO2YO2YO2YO2YOYO2Y2OYOYOYOYO2YO2YO3Y2OYO2YO3YO2YO2YOYO2YO2,YO3Y2O2Y2O2YOYOYOYO2YOYO2YOYO3YO2YOYOYOYOYO2YOYO3YOYOYO2YO2YO2YOYOYOYO3,9,1.3333333333333332e+18,cR
183,YO3YOYOY2OYOYOYO2YO2YO2YO2YOYO2Y2OYOYOYOYO2YO2YO3Y2OYO2YO3YO2YO2YOYO2YO2,YO2YOYO2YO2YOYOYOYO2YO2YOYOYO2,7,3.3333333333333335e+18,cR
184,YO3YOYOY2OYOYOYO2YO2YO2YO2YOYO2Y2OYOYOYOYO2YO2YO3Y2OYO2YO3YO2YO2YOYO2YO2,YO3YOYOY2OYOYO2YOYO2YO2YO2YOYO2Y2OYOYOYOYO2YO2YO3Y2OYO2YO3YO2YO2YOYO2YO2,1,1.3333333333333332e+18,cR
185,YO3YOYOY2OYOYOYO2YO2YO2YO2YOYO2Y2OYOYOYOYO2YO2YO3Y2OYO2YO3YO2YO2YOYO2YO2,YO3YOYOY2OYOYOYO2YO2YO2YO2YOYO2YOYOYOY2OYO2YO2YO3Y2OYO2YO3YO2YO2YOYO2YO2,1,1.3333333333333332e+18,cR
186,YO3YOYOY2OYOYOYO2YO2YO2YO2YOYO2Y2OYOYOYOYO2YO2YO3Y2OYO2YO3YO2YO2YOYO2YO2,YOYOYO2YO2YO2YO3YOYOY2OYOYOYOYO2YO2YO2YOYO2Y2OYO2YO2YOYO2YO2YO3Y2OYO2YO3,3,1.3333333333333332e+18,cR
187,YO3YOYOY2OYOYOYO2YO2YO2YO2YOYO2Y2OYOYOYOYO2YO2YO3Y2OYO2YO3YO2YO2YOYO2YO2,YO2YOYOYO2YOYOYOYOYOYOYO2YO2YO3YOYO3YO2YO2Y2O3YOYO2YO2YO2YOYO2YOY3O3YO,9,1.3333333333333332e+18,cR
